Competition,End time,Biomass,Population size,Growthrate
32cells_27,305.5500000000352,2.1272808877910987,2.1252725322578856,17.407875638764033
32cells_28,295.850000000033,-0.19790607995663625,-0.19503993031409197,-0.28475279826952932
32cells_29,314.50000000003723,0.051666709027792766,0.051415275358670291,0.66140711181390976
32cells_30,304.750000000035,-0.74641016294782803,-0.74894717809532196,-2.2526472432035645
32cells_31,295.850000000033,-0.19790607995663625,-0.19503993031409197,-0.28475279826952932
32cells_32,272.0500000000276,0.031869767724640723,0.029991497022279288,0.47158596305944145
32cells_33,305.75000000003524,0.53880545059425755,0.53810872374850804,1.0419914422669083
32cells_34,293.1500000000324,0.11548824013697405,0.12004297974714652,0.52505913113337255
32cells_35,324.9000000000396,0.0036279995870547549,-0.0014412685656083528,-0.3502811332943187
32cells_36,301.9500000000344,-0.4506880609248709,-0.45016982939387135,-0.26724133332079258
32cells_37,309.9500000000362,0.12009816726755859,0.11944712732769383,-0.13593736428470024
32cells_38,309.65000000003613,0.65356157939787041,0.65209272606152235,1.3727557419562282
32cells_39,272.45000000002767,0.37786842706653312,0.38091971265413338,0.52512875449364427
32cells_40,304.800000000035,0.20520574953173579,0.21234753511984994,1.1103633608350132
32cells_41,286.2000000000308,-0.079609386636833063,-0.079741879534382318,-0.33882947653110784
32cells_42,298.30000000003355,0.96226596162878586,0.9632818273145809,2.7939420314148449
32cells_43,322.90000000003914,-0.54480286346350404,-0.54220491324157516,-1.0168349972384632
32cells_45,320.4000000000386,0.25185339592246181,0.25197108813612462,0.6418658755833786
32cells_46,276.25000000002854,-1.2661093071851057,-1.2570674446157888,-8.6423504817299559
32cells_48,295.850000000033,-0.19790607995663625,-0.19503993031409197,-0.28475279826952932
32cells_49,306.8500000000355,-0.71404543253663444,-0.71796045498060146,-5.5119200411096916
32cells_51,295.850000000033,-0.19790607995663625,-0.19503993031409197,-0.28475279826952932
32cells_52,302.25000000003445,0.30890070834256955,0.30303815680446811,0.55174126799242473
32cells_53,295.850000000033,-0.19790607995663625,-0.19503993031409197,-0.28475279826952932
4cells_3,246.9500000000219,0.46118526231473794,0.4610454469949507,0.26366563471320376
4cells_4,263.50000000002564,0.0021845306964448003,0.00036721954020598651,-0.038057776710197506
4cells_5,253.75000000002345,-0.10084208166881681,-0.096588057484532905,-0.04778417169002578
4cells_6,272.6500000000277,-0.73011575968846076,-0.73522862567493008,-1.5496765682773366
4cells_7,271.10000000002736,0.6275646309938111,0.6344627354686645,0.89606425851334537
4cells_8,255.60000000002387,-0.047665606747632996,-0.047888508927049052,0.041455063930467856
4cells_9,257.2500000000242,-0.13351297226803907,-0.12916689144681709,0.022576223740962596
4cells_10,257.35000000002424,0.12866142790649052,0.12694804714309599,-0.00091381721384356301
4cells_11,260.2500000000249,0.363646882732648,0.35981179342804215,0.53110214130299183
4cells_12,265.000000000026,-0.30793655519876695,-0.30742264768626093,-0.095218578998403844
4cells_13,252.90000000002325,2.9037396895884116,2.8987785870693963,13.135929150830217
4cells_14,257.40000000002425,-0.10109588935433922,-0.10156713835437439,-0.27543602683021251
4cells_15,273.1000000000278,-0.7681864970581922,-0.76828534667151682,-1.7955993438225022
4cells_16,280.5500000000295,-0.31137147305091345,-0.31090953210448358,-1.0162943748296183
4cells_17,261.2000000000251,1.5147037079960688,1.512292316817567,4.9838931465046157
4cells_18,265.9500000000262,-0.13671933847204298,-0.13310191109755637,-0.15433524551541808
4cells_19,263.0000000000255,0.21286654329588908,0.21308094860758528,0.15173192378860237
4cells_20,254.30000000002357,-1.9730753252675082,-1.97913967097827,-6.5031595403755915
4cells_21,258.35000000002447,0.10809418778354271,0.10353848466154586,0.15026508412050901
4cells_22,257.80000000002434,-0.033641436426654701,-0.033795846782503421,0.0033011879453513776
4cells_23,263.05000000002553,-0.32602885366705525,-0.32680086040550432,-0.15406663105568696
4cells_24,264.90000000002595,0.22117484213301192,0.21944105334614747,0.30805923415248071
4cells_25,263.10000000002555,-2.0891271237561417,-2.0929608536720821,-7.331261741998345
4cells_26,267.4000000000265,-0.56554048553337033,-0.57145418421071936,-1.0786828730672087
4cells_27,260.40000000002493,-1.4621596585658345,-1.457184030175152,-3.3711626235667134
4cells_28,258.4000000000245,-2.4319395211703179,-2.438213818115349,-10.384568938041559
4cells_29,254.95000000002372,0.38781646917948542,0.38284601830241033,0.38009902555795871
4cells_30,259.65000000002476,1.3130574249013727,1.3044112004971804,3.3569059161908887
4cells_31,264.95000000002597,2.8067776032214535,2.8126112612114773,13.027824920036398
4cells_32,259.4000000000247,0.076166368998310113,0.077203581245604253,-0.1611897424318304
4cells_33,256.95000000002415,-2.1259204932072042,-2.1206340523796765,-8.0435568337479495
4cells_34,274.90000000002823,-0.38047605000172641,-0.37977830530967999,-0.40937157022064807
4cells_35,255.3500000000238,-0.029702583805102798,-0.026168790354995315,-0.0022452125241471418
4cells_36,259.3500000000247,-0.36792138358446219,-0.37012248781558788,-0.33723396234443637
4cells_37,256.95000000002415,-2.1259204932072042,-2.1206340523796765,-8.0435568337479495
4cells_38,248.10000000002216,-0.13460489335204773,-0.13795446517460627,-0.30609064026115662
4cells_39,256.95000000002415,-2.1259204932072042,-2.1206340523796765,-8.0435568337479495
4cells_40,260.40000000002493,-0.086725781455254433,-0.080811051929545671,-0.11801722541405277
4cells_41,267.4000000000265,0.029911162450056931,0.027143413279678865,-0.0021875550996540418
4cells_42,261.9500000000253,0.0015594279151943599,-0.002705030544060876,-0.080558827498755259
4cells_43,253.25000000002333,-0.17652780945580515,-0.1736974343498574,-0.12741532608620187
4cells_44,260.1500000000249,-2.5819280869382299,-2.5845928462272902,-11.301415211790626
4cells_45,255.90000000002394,0.059763541439162002,0.058174114367167393,-0.11690678085449098
4cells_46,256.95000000002415,-2.1259204932072042,-2.1206340523796765,-8.0435568337479495
4cells_47,272.9000000000278,0.35137869055160592,0.34906120249042355,0.41503583853004961
4cells_48,270.20000000002716,-0.89180833634238232,-0.89827595749896749,-1.4742191506005011
4cells_49,256.250000000024,2.8886088656861557,2.8856705408283405,14.773990737925601
